imageFileName,star_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic,num_delimiter,one,two,three,four,five,Class
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4009.jpg',[],"[330,220,57,98]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4012.jpg',[],"[223,216,66,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4013.jpg',[],"[319,215,58,95]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4016.jpg',[],"[219,212,62,91]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4017.jpg',[],"[319,207,64,89]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4032.jpg',"[233,200,64,95]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4033.jpg',"[341,200,74,106]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4036.jpg',"[229,206,69,93]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4037.jpg',"[333,204,70,99]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4040.jpg',[],[],"[245,242,64,85]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4041.jpg',[],[],"[336,250,68,87]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4044.jpg',[],[],"[210,210,75,94]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4045.jpg',[],[],"[314,209,71,91]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4048.jpg',[],[],"[213,231,66,84]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4052.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[152,181,71,110]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4053.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[255,176,69,112]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4056.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[150,179,73,104]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4057.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[254,174,65,111]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4060.jpg',[],[],[],[],[],[],[],[],[],[],"[165,178,71,75]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4061.jpg',[],[],[],[],[],[],[],[],[],[],"[267,182,69,82]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4064.jpg',[],[],[],[],[],[],[],[],[],[],"[163,193,70,82]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4065.jpg',[],[],[],[],[],[],[],[],[],[],"[270,197,66,79]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4068.jpg',[],"[199,186,72,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4069.jpg',[],"[333,190,71,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4072.jpg',[],"[241,203,63,97]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4073.jpg',[],"[345,198,69,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4093.jpg',"[338,208,76,112]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4096.jpg',"[219,221,85,115]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4097.jpg',"[343,220,76,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4104.jpg',[],[],"[195,196,74,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4105.jpg',[],[],"[314,193,67,106]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4132.jpg',"[223,193,66,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4133.jpg',"[333,187,69,111]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4136.jpg',"[209,165,68,109]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4137.jpg',"[314,168,71,108]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4141.jpg',[],[],"[322,168,65,91]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4144.jpg',[],[],"[214,177,63,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4145.jpg',[],[],"[312,185,64,86]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4148.jpg',[],[],"[214,220,63,86]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4152.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[145,166,69,110]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4153.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[250,169,73,108]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4156.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[151,195,70,111]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4157.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[240,184,69,114]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4160.jpg',[],[],[],[],[],[],[],[],[],[],"[141,205,65,84]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4161.jpg',[],[],[],[],[],[],[],[],[],[],"[240,209,67,86]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4164.jpg',[],[],[],[],[],[],[],[],[],[],"[112,220,67,78]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4165.jpg',[],[],[],[],[],[],[],[],[],[],"[209,215,75,80]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4169.jpg',[],"[292,232,60,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4172.jpg',[],"[176,220,67,98]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4173.jpg',[],"[277,221,66,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4189.jpg',"[314,217,68,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4192.jpg',"[196,217,73,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4193.jpg',"[295,206,79,106]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4196.jpg',"[193,201,62,105]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4200.jpg',[],[],[],"[181,234,80,105]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4201.jpg',[],[],[],"[297,250,89,85]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4204.jpg',[],[],[],"[189,256,85,103]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4205.jpg',[],[],[],"[296,269,94,95]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4208.jpg',[],[],[],[],[],[],[],[],[],[],[],"[152,210,73,104]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4209.jpg',[],[],[],[],[],[],[],[],[],[],[],"[226,196,78,115]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4212.jpg',[],[],[],[],[],[],[],[],[],[],[],"[112,179,79,110]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4213.jpg',[],[],[],[],[],[],[],[],[],[],[],"[221,175,78,107]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4216.jpg',[],[],[],[],[],[],[],[],[],[],"[140,181,69,81]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4217.jpg',[],[],[],[],[],[],[],[],[],[],"[248,184,71,91]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4220.jpg',[],[],[],[],[],[],[],[],[],[],"[142,174,70,86]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4221.jpg',[],[],[],[],[],[],[],[],[],[],"[253,187,67,84]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4224.jpg',[],"[237,189,61,93]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4225.jpg',[],"[353,197,59,90]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4228.jpg',[],"[240,192,69,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4229.jpg',[],"[345,219,61,97]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4240.jpg',[],[],[],[],[],[],[],[],[],[],"[203,262,67,95]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4241.jpg',"[319,257,78,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4244.jpg',"[191,252,74,112]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4245.jpg',"[306,252,75,102]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4248.jpg',[],[],[],"[173,262,96,100]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4249.jpg',[],[],[],"[289,309,96,107]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4252.jpg',[],[],[],"[183,286,88,98]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4253.jpg',[],[],[],"[277,271,95,98]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4256.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[96,170,87,114]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4257.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[210,174,81,113]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4260.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[109,186,73,114]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4261.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[215,184,74,107]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4264.jpg',[],[],[],[],[],[],[],[],[],[],"[120,213,76,78]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4265.jpg',[],[],[],[],[],[],[],[],[],[],"[225,237,70,92]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4268.jpg',[],[],[],[],[],[],[],[],[],[],"[104,241,72,92]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4269.jpg',[],"[246,231,71,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4272.jpg',[],"[190,230,76,96]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4273.jpg',[],"[290,242,64,102]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4293.jpg',"[290,228,77,111]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4296.jpg',"[189,235,76,107]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4297.jpg',"[313,236,71,108]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4304.jpg',[],[],[],"[191,320,89,98]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4305.jpg',[],[],[],"[304,302,90,123]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4308.jpg',[],[],[],"[183,292,104,119]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4312.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[113,191,77,120]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4336.jpg',"[186,201,68,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4337.jpg',"[284,197,65,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4340.jpg',"[175,205,66,93]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4344.jpg',[],[],[],"[162,259,74,87]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4345.jpg',[],[],[],"[260,258,78,91]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4349.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[206,191,61,100]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4352.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[118,188,68,98]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4353.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[214,181,73,104]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4357.jpg',[],[],[],[],[],[],[],[],[],[],"[187,183,64,84]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4360.jpg',[],[],[],[],[],[],[],[],[],[],"[113,201,56,69]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4361.jpg',[],[],[],[],[],[],[],[],[],[],"[215,206,64,75]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4364.jpg',[],"[191,223,56,95]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4365.jpg',[],"[282,215,54,97]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4368.jpg',[],"[193,223,54,88]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4369.jpg',[],"[282,221,62,97]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4392.jpg',"[191,221,57,95]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4393.jpg',"[295,220,61,105]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4396.jpg',"[178,213,70,94]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4397.jpg',"[274,208,64,99]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4401.jpg',[],[],[],[],[],"[270,270,69,72]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4404.jpg',[],[],[],[],[],"[140,261,76,78]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4405.jpg',[],[],[],[],[],"[254,258,74,76]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4408.jpg',[],[],[],[],[],[],[],[],[],[],[],"[116,201,63,102]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4409.jpg',[],[],[],[],[],[],[],[],[],[],[],"[187,193,75,99]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4412.jpg',[],[],[],[],[],[],[],[],[],[],[],"[79,188,75,111]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4413.jpg',[],[],[],[],[],[],[],[],[],[],[],"[187,190,68,116]",[],[],[],[],one
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4416.jpg',[],[],[],[],[],[],[],[],[],[],"[111,203,67,69]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4417.jpg',[],[],[],[],[],[],[],[],[],[],"[201,210,73,84]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4420.jpg',[],[],[],[],[],[],[],[],[],[],"[105,225,71,88]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4421.jpg',[],[],[],[],[],[],[],[],[],[],"[230,232,68,87]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4424.jpg',[],"[209,250,63,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4425.jpg',[],"[312,264,67,90]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4428.jpg',[],"[204,261,73,94]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4429.jpg',[],"[319,267,58,94]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4445.jpg',"[303,245,63,107]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4448.jpg',"[193,264,72,100]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4452.jpg',[],[],[],[],[],"[187,313,70,66]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4453.jpg',[],[],[],[],[],"[304,317,85,83]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4456.jpg',[],[],[],[],[],"[178,309,81,86]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4457.jpg',[],[],[],[],[],"[280,311,92,88]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4460.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[115,228,81,114]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4461.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[213,226,81,116]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4464.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[107,213,78,117]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4465.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[212,197,81,118]",[],[],[],two
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4468.jpg',[],[],[],[],[],[],[],[],[],[],"[133,179,71,82]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4469.jpg',[],[],[],[],[],[],[],[],[],[],"[227,203,75,81]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4472.jpg',[],[],[],[],[],[],[],[],[],[],"[123,203,73,83]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4473.jpg',[],[],[],[],[],[],[],[],[],[],"[221,184,68,85]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4476.jpg',[],"[192,188,51,91]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4477.jpg',[],"[300,191,50,98]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4480.jpg',[],"[201,196,52,86]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4481.jpg',[],"[297,206,50,97]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4493.jpg',"[287,222,78,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4496.jpg',"[187,219,75,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4497.jpg',"[288,222,78,91]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4504.jpg',[],[],[],[],[],"[188,249,62,62]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs_2/biograd1_4505.jpg',[],[],[],[],[],"[297,298,77,89]",[],[],[],[],[],[],[],[],[],[],backwards
